# temperature   10.000000000000000
#    0.000006164038586   -0.003057240702457    0.568250639431548  -46.901654536137265 1450.360858753408365
 111.969880000000003    0.235121100000000
 115.468689999999995    0.188378200000000
 119.039630000000002    0.238243400000000
 122.683449999999993    0.260050700000000
 126.400890000000004    0.296519400000000
 130.192659999999989    0.342601800000000
 134.059519999999992    0.405311000000000


# temperature   20.000000000000000
#    0.000029874626049   -0.014838061224008    2.760642041065140 -227.978401267174974 7051.406071821032128
 111.969880000000003    1.757147600000000
 115.468689999999995    1.590798200000000
 119.039630000000002    1.888336100000000
 122.683449999999993    2.014265100000000
 126.400890000000004    2.187642800000000
 130.192659999999989    2.372018000000000
 134.059519999999992    2.584189800000000


# temperature   30.000000000000000
#    0.000047655401077   -0.023659376270200    4.398760621500812 -362.884326519752733 11211.163913289663469
 111.969880000000003    5.146287600000000
 115.468689999999995    5.024719000000000
 119.039630000000002    5.619788400000000
 122.683449999999993    5.891287600000000
 126.400890000000004    6.216222700000000
 130.192659999999989    6.523791400000000
 134.059519999999992    6.843048600000000


# temperature   40.000000000000000
#    0.000056176780687   -0.027873447024686    5.178116002247426 -426.725690878099272 13169.784514222104917
 111.969880000000003   10.161199099999999
 115.468689999999995   10.190385900000001
 119.039630000000002   11.046837399999999
 122.683449999999993   11.469598700000001
 126.400890000000004   11.940539500000000
 130.192659999999989   12.365192100000000
 134.059519999999992   12.778643600000001


# temperature   50.000000000000000
#    0.000059146818647   -0.029332098623167    5.445522092015631 -448.365975178114468 13827.297803783905692
 111.969880000000003   16.346524500000001
 115.468689999999995   16.567196400000000
 119.039630000000002   17.656731700000002
 122.683449999999993   18.238078600000001
 126.400890000000004   18.865871599999998
 130.192659999999989   19.431552700000001
 134.059519999999992   19.964135299999999


# temperature   60.000000000000000
#    0.000059077103948   -0.029285354084531    5.433990229982301 -447.084994974830124 13780.827471196706028
 111.969880000000003   23.393198999999999
 115.468689999999995   23.819876099999998
 119.039630000000002   25.125450399999998
 122.683449999999993   25.871766900000001
 126.400890000000004   26.668260400000001
 130.192659999999989   27.398434300000002
 134.059519999999992   28.075146700000001


# temperature   70.000000000000000
#    0.000057447217849   -0.028467517535665    5.279914292095594 -434.123088938944193 13376.956238732725978
 111.969880000000003   31.061964199999998
 115.468689999999995   31.693407000000001
 119.039630000000002   33.198644299999998
 122.683449999999993   34.108215999999999
 126.400890000000004   35.074973200000002
 130.192659999999989   35.978036400000001
 134.059519999999992   36.808537500000000


# temperature   80.000000000000000
#    0.000055122651398   -0.027307332449059    5.062764973108892 -416.015204778567181 12816.669326240898954
 111.969880000000003   39.137600300000003
 115.468689999999995   39.961989099999997
 119.039630000000002   41.647863299999997
 122.683449999999993   42.711040300000001
 126.400890000000004   43.839582299999996
 130.192659999999989   44.910209899999998
 134.059519999999992   45.890533599999998


# temperature   90.000000000000000
