   0.000000000000000    0.000000000000000
  10.000000000000000    0.835622800836211
  20.000000000000000    5.768558929388996
  30.000000000000000   14.643261367838926
  40.000000000000000   25.121077690689905
  50.000000000000000   36.437574239265082
  60.000000000000000   48.100072863785726
  70.000000000000000   59.464844139582453
  80.000000000000000   70.020036979097284
  90.000000000000000   79.496750681774827
 100.000000000000000   87.825369812457296
 110.000000000000000   95.054753183031991
 120.000000000000000  101.293874766274314
 130.000000000000000  106.662852938969607
 140.000000000000000  111.284027533065199
 150.000000000000000  115.271788078233669
 160.000000000000000  118.721470774681109
 170.000000000000000  121.718370075671729
 180.000000000000000  124.333505451432998
 190.000000000000000  126.622817526836727
 200.000000000000000  128.636229645943615
 210.000000000000000  130.412331031925930
 220.000000000000000  131.984104120652432
 230.000000000000000  133.388866669738036
 240.000000000000000  134.643039928108152
 250.000000000000000  135.763035049428225
 260.000000000000000  136.774531086312408
 270.000000000000000  137.687450759043060
 280.000000000000000  138.510267780387693
 290.000000000000000  139.259204167372417
 300.000000000000000  139.942234094451834
 310.000000000000000  140.564288251700191
 320.000000000000000  141.148301094116533
 330.000000000000000  141.668340049546657
 340.000000000000000  142.147740637228907
 350.000000000000000  142.602497463678873
 360.000000000000000  143.009567896395737
 370.000000000000000  143.403866023507902
 380.000000000000000  143.747391025659624
 390.000000000000000  144.066687639883128
 400.000000000000000  144.390544992931922
 410.000000000000000  144.671958463884636
 420.000000000000000  144.942407966707776
 430.000000000000000  145.197989613435141
 440.000000000000000  145.431495468908565
 450.000000000000000  145.662759193529325
 460.000000000000000  145.867659412535744
 470.000000000000000  146.048651457495851
 480.000000000000000  146.240400189192854
 490.000000000000000  146.428305384799586
 500.000000000000000  146.594357942644820
 510.000000000000000  146.758013679876939
 520.000000000000000  146.902892964528377
 530.000000000000000  147.044586074798218
 540.000000000000000  147.196478418686098
 550.000000000000000  147.301520493070797
 560.000000000000000  147.415889900541742
 570.000000000000000  147.551148501369198
 580.000000000000000  147.667904153003747
 590.000000000000000  147.770464718904208
 600.000000000000000  147.887567346258692
 610.000000000000000  147.993509317987531
 620.000000000000000  148.045100610995377
 630.000000000000000  148.144975980994531
 640.000000000000000  148.246258929710422
 650.000000000000000  148.334793864617808
 660.000000000000000  148.425555760154822
 670.000000000000000  148.485322237747027
 680.000000000000000  148.550180260508000
 690.000000000000000  148.637923151864555
 700.000000000000000  148.716093155633075
 710.000000000000000  148.773836226391012
 720.000000000000000  148.843589735030321
 730.000000000000000  148.884779441877271
 740.000000000000000  148.955914551234741
 750.000000000000000  149.050249439418423
 760.000000000000000  149.096892003654062
 770.000000000000000  149.112205250564841
 780.000000000000000  149.165022908678964
 790.000000000000000  149.242982597177331
 800.000000000000000  149.315023117391775
 810.000000000000000  149.376493732353737
 820.000000000000000  149.342236490198957
 830.000000000000000  149.447706373433391
 840.000000000000000  149.540771329472392
 850.000000000000000  149.520138613157485
 860.000000000000000  149.581027497238608
 870.000000000000000  149.605176025149404
 880.000000000000000  149.693125410220432
 890.000000000000000  149.740871430079409
 900.000000000000000  149.732743178687883
 910.000000000000000  149.790390663216726
 920.000000000000000  149.802056154161278
 930.000000000000000  149.830874233535297
 940.000000000000000  149.857104675578000
 950.000000000000000  149.894969017018298
 960.000000000000000  150.031326272448041
 970.000000000000000  150.000641678601767
 980.000000000000000  150.006144367685749
 990.000000000000000  150.114185318357869
